RALT;ROLL;GS;MH;TH;PTCH
-1,5;0,054930001;391,875;-85,45460541;-82,47190125;7,261746407
-1,5;0,065916002;392;-85,46009857;-82,47739441;7,250760078
-1,5;0,065916002;392;-85,4710849;-82,48838074;7,239774227
-1,5;0,076902002;392,25;-85,48756439;-82,50486023;7,228788376
-1,5;0,076902002;392,375;-85,50404389;-82,52133972;7,217802048
-1,5;0,087888002;392,375;-85,51503021;-82,53232605;7,217802048
-1,5;0,087888002;392,625;-85,52052338;-82,53232605;7,206816196
-1,5;0,087888002;392,625;-85,52052338;-82,53781922;7,195830345
-1,5;0,087888002;392,75;-85,52052338;-82,53781922;7,184844017
-1,5;0,087888002;393;-85,52600891;-82,53781922;7,173858166
-1,5;0,087888002;393;-85,53150208;-82,54331238;7,173858166
-1,5;0,087888002;393,125;-85,5424884;-82,55429871;7,162872314
-1,5;0,087888002;393,25;-85,54798157;-82,55979187;7,162872314
-1,5;0,087888002;393,25;-85,55347473;-82,56528504;7,151885986
-1,5;0,076902002;393,375;-85,5589679;-82,56528504;7,151885986
-1,5;0,076902002;393,375;-85,5589679;-82,5707782;7,140900135
-1,5;0,065916002;393,375;-85,56446106;-82,57627136;7,129914284
-1,5;0,065916002;393,75;-85,56995423;-82,57627136;7,118927956
-1,5;0,043944001;393,75;-85,56995423;-82,58176453;7,118927956
-1,5;0,032958001;393,75;-85,57544739;-82,58176453;7,107942104
-1,5;0,021972001;393,875;-85,58094055;-82,58725769;7,096956253
-1,5;0,010986;393,875;-85,58094055;-82,58725769;7,096956253
-1,5;0;394,125;-85,58094055;-82,58725769;7,085970402
-1,5;0;394,125;-85,58643372;-82,59275086;7,063998222
-1,5;0,010986;394,25;-85,59742005;-82,60373718;7,053012371
-1,5;0,010986;394,5;-85,60840637;-82,61472351;7,031040192
-1,5;0,010986;394,5;-85,6193927;-82,62570984;7,02005434
-1,5;0,010986;394,625;-85,63037903;-82,63669617;7,009068012
-1,5;0,010986;394,875;-85,64136536;-82,64218933;6,998082161
-1,5;0,010986;394,875;-85,64136536;-82,6476825;6,98709631
-1,5;0,010986;395;-85,64136536;-82,6476825;6,976109982
-1,5;0,010986;395;-85,64136536;-82,64218933;6,96512413
-1,5;0,021972001;395,125;-85,64136536;-82,64218933;6,954138279
-1,5;0,032958001;395,375;-85,64136536;-82,64218933;6,943152428
-1,5;0,043944001;395,375;-85,64136536;-82,6476825;6,9321661
-1,5;0,043944001;395,5;-85,65235169;-82,65317566;6,921180248
-1,5;0,054930001;395,625;-85,66333801;-82,66416199;6,910194397
-1,5;0,054930001;395,625;-85,66883118;-82,66965515;6,899208069
-1,5;0,054930001;395,875;-85,67432434;-82,67514832;6,888222218
-1,5;0,054930001;395,875;-85,67981751;-82,68064148;6,877236366
-1,5;0,054930001;396;-85,67981751;-82,68064148;6,855264187
-1,5;0,054930001;396,125;-85,67981751;-82,68064148;6,844278336
-1,5;0,054930001;396,125;-85,67981751;-82,68064148;6,833292007
-1,5;0,043944001;396,375;-85,67981751;-82,68064148;6,811320305
-1,5;0,043944001;396,625;-85,67981751;-82,68064148;6,800333977
-1,5;0,032958001;396,625;-85,67981751;-82,67514832;6,778362274
-1,5;0,021972001;396,75;-85,67432434;-82,66965515;6,767375946
-1,5;0,021972001;397;-85,67432434;-82,66965515;6,745404243
-1,5;0,010986;397;-85,67432434;-82,66965515;6,734418392
-1,5;0,010986;397,125;-85,67981751;-82,67514832;6,712446213
-1,5;0,010986;397,125;-85,69080383;-82,68613465;6,701460361
-1,5;0,010986;397,375;-85,70179016;-82,69712097;6,679488182
-1,5;0,010986;397,5;-85,71277649;-82,7081073;6,668502331
-1,5;0,021972001;397,5;-85,72376282;-82,719086;6,646530151
-1,5;0,021972001;397,625;-85,73474915;-82,73007233;6,6355443
-1,5;0,043944001;397,75;-85,74024231;-82,73556549;6,613572121
-1,5;0,043944001;397,75;-85,74573548;-82,74105866;6,602586269
-1,5;0,054930001;397,875;-85,75122864;-82,74655182;6,58061409
-1,5;0,065916002;397,875;-85,75122864;-82,74655182;6,569628239
-1,5;0,065916002;398,125;-85,75122864;-82,74655182;6,547656059
-1,5;0,076902002;398,25;-85,75122864;-82,74655182;6,536670208
-1,5;0,076902002;398,25;-85,75122864;-82,74655182;6,514698029
-1,5;0,087888002;398,5;-85,7567218;-82,74655182;6,503712177
-1,5;0,087888002;398,5;-85,76221497;-82,75204498;6,481739998
-1,5;0,087888002;398,625;-85,76770813;-82,76303131;6,470754147
-1,5;0,087888002;398,75;-85,7732013;-82,76303131;6,448781967
-1,5;0,087888002;398,75;-85,78417999;-82,77401764;6,437796116
-1,5;0,087888002;399;-85,78417999;-82,7795108;6,415823936
-1,5;0,087888002;399,125;-85,79516632;-82,7795108;6,404838085
-1,5;0,076902002;399,125;-85,79516632;-82,78500397;6,382866383
-1,5;0,076902002;399,25;-85,80615265;-82,79049713;6,371880054
-1,5;0,076902002;399,5;-85,81164581;-82,80148346;6,349908352
-1,5;0,076902002;399,5;-85,81713898;-82,80697663;6,327936172
-1,5;0,076902002;399,625;-85,82812531;-82,81246979;6,305963993
-1,5;0,076902002;399,625;-85,82812531;-82,81246979;6,28399229
-1,5;0,087888002;399,75;-85,82812531;-82,81246979;6,262020111
-1,5;0,087888002;400;-85,82263214;-82,80697663;6,240048409
-1,5;0,098874003;400;-85,81164581;-82,80148346;6,207090378
-1,5;0,098874003;400,125;-85,81164581;-82,7959903;6,185118198
-1,5;0,109860003;400,125;-85,81164581;-82,7959903;6,163146019
-1,5;0,109860003;400,25;-85,81713898;-82,80148346;6,141174316
-1,5;0,120846003;400,375;-85,83361847;-82,81796295;6,119202137
-1,5;0,131832004;400,375;-85,8446048;-82,82894928;6,097229958
-1,5;0,142818004;400,5;-85,85559113;-82,83444245;6,075258255
-1,5;0,142818004;400,75;-85,86108429;-82,84542877;6,053286076
-1,5;0,153804004;400,75;-85,86108429;-82,84542877;6,031314373
-1,5;0,164790004;401;-85,86108429;-82,84542877;6,009342194
-1,5;0,164790004;401,125;-85,86108429;-82,84542877;5,987370014
-1,5;0,175776005;401,125;-85,86108429;-82,84542877;5,965398312
-1,5;0,175776005;401,25;-85,86108429;-82,84542877;5,954411983
-1,5;0,175776005;401,25;-85,86108429;-82,84542877;5,932440281
-1,5;0,186762005;401,375;-85,86657746;-82,84542877;5,910468102
-1,5;0,186762005;401,625;-85,87207062;-82,8564151;5,89948225
-1,5;0,186762005;401,625;-85,88305695;-82,86740143;5,888496399
-1,5;0,186762005;401,75;-85,89404328;-82,87838776;5,855538368
-1,5;0,186762005;401,875;-85,9050296;-82,88388092;5,84455204
-1,5;0,197748005;401,875;-85,91052277;-82,88937409;5,833566189
-1,5;0,197748005;401,875;-85,9215091;-82,90036041;5,811594009
-1,5;0,197748005;401,875;-85,9215091;-82,90036041;5,789622307
-1,5;0,197748005;402,125;-85,92700226;-82,90585358;5,778635979
-1,5;0,208734006;402,25;-85,92700226;-82,90585358;5,756664276
-1,5;0,208734006;402,25;-85,93249542;-82,91134674;5,745677948
-1,5;0,219720006;402,375;-85,93798859;-82,91134674;5,723706245
-1,5;0,219720006;402,625;-85,93798859;-82,91683991;5,712719917
-1,5;0,219720006;402,625;-85,94348175;-82,91683991;5,701734066
-1,5;0,230706006;402,75;-85,95446808;-82,92782623;5,690748215
-1,5;0,230706006;402,75;-85,95996124;-82,93881256;5,668776035
-1,5;0,241692007;402,75;-85,97644074;-82,94979889;5,657790184
-1,5;0,241692007;403,125;-85,9819339;-82,96078522;5,635818005
-1,5;0,252678007;403,125;-85,99841339;-82,97176392;5,624832153
-1,5;0,252678007;403,25;-86,00939972;-82,98275025;5,613846302
-1,5;0,263664007;403,375;-86,01489288;-82,98824341;5,602859974
-1,5;0,263664007;403,375;-86,02587921;-82,99922974;5,591874123
-1,5;0,274650007;403,375;-86,03137238;-83,0047229;5,580888271
-1,5;0,274650007;403,375;-86,03137238;-83,0047229;5,569901943
-1,5;0,285636008;403,625;-86,03137238;-83,0047229;5,547930241
-1,5;0,285636008;403,75;-86,03137238;-83,0047229;5,536944389
-1,5;0,285636008;403,75;-86,03137238;-82,99922974;5,536944389
-1,5;0,274650007;403,875;-86,02587921;-82,99922974;5,525958061
-1,5;0,274650007;404;-86,02587921;-82,99922974;5,51497221
-1,5;0,263664007;404;-86,03685791;-83,0047229;5,503986359
-1,5;0,252678007;404,125;-86,04784424;-83,01570923;5,493000031
-1,5;0,252678007;404,125;-86,05883057;-83,02669556;5,493000031
-1,5;0,241692007;404,25;-86,0698169;-83,03768189;5,482014179
-1,5;0,230706006;404,375;-86,08080322;-83,04866821;5,482014179
-1,5;0,219720006;404,375;-86,09178955;-83,05965454;5,471028328
-1,5;0,208734006;404,5;-86,10277588;-83,07064087;5,471028328
-1,5;0,197748005;404,75;-86,10826904;-83,07613403;5,460042
-1,5;0,197748005;404,75;-86,10826904;-83,07613403;5,460042
-1,5;0,186762005;404,875;-86,10826904;-83,07613403;5,449056149
-1,5;0,175776005;404,875;-86,10277588;-83,07064087;5,449056149
-1,5;0,175776005;405,125;-86,10277588;-83,07064087;5,449056149
-1,5;0,175776005;405,25;-86,10277588;-83,06514771;5,438070297
-1,5;0,175776005;405,25;-86,10277588;-83,06514771;5,438070297
-1,5;0,175776005;405,375;-86,10826904;-83,07613403;5,438070297
-1,5;0,175776005;405,5;-86,11925537;-83,08712036;5,427083969
-1,5;0,186762005;405,5;-86,13573486;-83,10359985;5,427083969
-1,5;0,186762005;405,625;-86,15221436;-83,11458618;5,427083969
-1,5;0,186762005;405,625;-86,16869385;-83,13106568;5,416098118
-1,5;0,186762005;405,75;-86,17968018;-83,142052;5,416098118
-1,5;0,175776005;405,875;-86,19615967;-83,1585315;5,416098118
-1,5;0,175776005;405,875;-86,207146;-83,16951782;5,416098118
-1,5;0,164790004;406,125;-86,21263916;-83,17501099;5,416098118
-1,5;0,164790004;406,25;-86,21263916;-83,17501099;5,416098118
-1,5;0,153804004;406,25;-86,21263916;-83,17501099;5,416098118
-1,5;0,142818004;406,25;-86,21263916;-83,16951782;5,416098118
-1,5;0,142818004;406,25;-86,207146;-83,16951782;5,416098118
-1,5;0,131832004;406,375;-86,207146;-83,16951782;5,416098118
-1,5;0,131832004;406,5;-86,21263916;-83,16951782;5,416098118
-1,5;0,120846003;406,5;-86,22362549;-83,18050415;5,416098118
-1,5;0,120846003;406,625;-86,23461182;-83,19149048;5,427083969
-1,5;0,109860003;406,75;-86,24559815;-83,20247681;5,427083969
-1,5;0,109860003;406,75;-86,25109131;-83,20796997;5,427083969
-1,5;0,109860003;406,875;-86,25658447;-83,21346314;5,427083969
-1,5;0,109860003;406,875;-86,25658447;-83,21346314;5,438070297
-1,5;0,109860003;407,125;-86,25658447;-83,21346314;5,438070297
-1,5;0,109860003;407,25;-86,25658447;-83,21346314;5,438070297
-1,5;0,109860003;407,25;-86,26207764;-83,2189563;5,449056149
-1,5;0,109860003;407,375;-86,27306397;-83,229935;5,449056149
-1,5;0,109860003;407,5;-86,28405029;-83,24092133;5,449056149
-1,5;0,109860003;407,5;-86,29502899;-83,24641449;5,449056149
-1,5;0,109860003;407,625;-86,29502899;-83,25190766;5,449056149
-1,5;0,109860003;407,75;-86,30052216;-83,25190766;5,449056149
-1,5;0,098874003;407,75;-86,30052216;-83,25190766;5,449056149
-1,5;0,098874003;407,875;-86,29502899;-83,24641449;5,449056149
-1,5;0,098874003;407,875;-86,28954346;-83,24092133;5,449056149
-1,5;0,087888002;408;-86,28954346;-83,24092133;5,449056149
-1,5;0,076902002;408,125;-86,28954346;-83,24092133;5,449056149
-1,5;0,065916002;408,125;-86,30052216;-83,25190766;5,449056149
-1,5;0,054930001;408,25;-86,31150849;-83,26289398;5,449056149
-1,5;0,043944001;408,375;-86,32249481;-83,27388031;5,449056149
-1,5;0,032958001;408,375;-86,33348114;-83,28486664;5,438070297
-1,5;0,021972001;408,5;-86,33897431;-83,2903598;5,438070297
-1,5;0,010986;408,5;-86,33897431;-83,2903598;5,438070297
-1,5;0;408,625;-86,33897431;-83,2903598;5,427083969
-1,5;-0,010986941;408,75;-86,33348114;-83,27937348;5,427083969
-1,5;-0,010986941;408,75;-86,32798798;-83,27388031;5,427083969
-1,5;-0,02197327;408,875;-86,32249481;-83,26838715;5,416098118
-1,5;-0,03295769;409;-86,31700165;-83,26289398;5,416098118
-1,5;-0,043944018;409;-86,31700165;-83,26289398;5,416098118
-1,5;-0,043944018;409,125;-86,31700165;-83,26289398;5,405112267
-1,5;-0,043944018;409,125;-86,32249481;-83,26838715;5,405112267
-1,5;-0,054930347;409,375;-86,33348114;-83,27937348;5,405112267
-1,5;-0,065916675;409,5;-86,34446747;-83,2903598;5,394125938
-1,5;-0,065916675;409,5;-86,36094696;-83,30134613;5,383140087
-1,5;-0,076903003;409,625;-86,37193329;-83,31233246;5,372154236
-1,5;-0,076903003;409,75;-86,37742645;-83,32331879;5,361167908
-1,5;-0,087889331;409,75;-86,38291962;-83,32331879;5,361167908
-1,5;-0,098873752;409,875;-86,38291962;-83,32331879;5,350182056
-1,5;-0,098873752;409,875;-86,37742645;-83,32331879;5,339196205
-1,5;-0,098873752;410;-86,37193329;-83,31782562;5,339196205
-1,375;-0,10986008;410,125;-86,37193329;-83,31233246;5,328210354
-1,375;-0,10986008;410,125;-86,37193329;-83,31233246;5,317224026
-1,5;-0,120846408;410,25;-86,37742645;-83,31782562;5,306238174
-1,5;-0,120846408;410,375;-86,38291962;-83,32331879;5,295252323
-1,5;-0,131832736;410,375;-86,38291962;-83,32331879;5,284265995
-1,5;-0,142819064;410,5;-86,38841278;-83,32881195;5,262294292
-1,5;-0,142819064;410,5;-86,38841278;-83,32881195;5,240322113
-1,5;-0,153805392;410,5;-86,38841278;-83,32881195;5,218349934
-1,5;-0,164789813;410,625;-86,38841278;-83,32881195;5,207364082
-1,375;-0,175776141;410,625;-86,38841278;-83,32881195;5,18539238
-1,375;-0,186762469;410,75;-86,39390595;-83,32881195;5,1634202
-1,5;-0,197748797;410,875;-86,39939911;-83,33430512;5,152434349
-1,5;-0,208735126;410,875;-86,39939911;-83,33979828;5,13046217
-1,5;-0,219721454;411;-86,41038544;-83,34529144;5,119476318
-1,5;-0,230705875;411;-86,4158786;-83,35078461;5,10848999
-1,5;-0,230705875;411,125;-86,42137177;-83,36177094;5,097504139
-1,5;-0,241692203;411,25;-86,42686493;-83,36177094;5,086518288
-1,5;-0,241692203;411,25;-86,42686493;-83,36177094;5,064546108
-1,5;-0,252678531;411,375;-86,42686493;-83,36177094;5,053560257
-1,5;-0,263664859;411,5;-86,42686493;-83,36177094;5,042573929
-1,5;-0,263664859;411,5;-86,42686493;-83,35627777;5,031588078
-1,5;-0,274651187;411,625;-86,42137177;-83,35078461;5,020602226
-1,5;-0,285637515;411,625;-86,4158786;-83,35078461;5,020602226
-1,5;-0,285637515;411,75;-86,4158786;-83,35078461;5,009615898
-1,5;-0,296621936;411,875;-86,4158786;-83,35078461;5,009615898
-1,5;-0,296621936;411,875;-86,42137177;-83,35627777;4,998630047
-1,5;-0,296621936;411,875;-86,43235809;-83,3672641;4,998630047
-1,5;-0,296621936;412;-86,44334442;-83,37275726;4,987644196
-1,5;-0,296621936;412;-86,44334442;-83,37825043;4,976658344
-1,5;-0,307608264;412,125;-86,44883759;-83,37825043;4,965672016
-1,5;-0,307608264;412,125;-86,44883759;-83,37825043;4,954686165
-1,5;-0,307608264;412,25;-86,44883759;-83,37825043;4,943700314
-1,5;-0,318594592;412,375;-86,44334442;-83,37275726;4,932713985
-1,5;-0,318594592;412,375;-86,44334442;-83,37275726;4,921728134
-1,375;-0,318594592;412,5;-86,43785126;-83,3672641;4,921728134
-1,375;-0,318594592;412,625;-86,43785126;-83,3672641;4,910742283
-1,5;-0,307608264;412,625;-86,43785126;-83,3672641;4,910742283
-1,5;-0,307608264;412,75;-86,44334442;-83,3672641;4,899755955
-1,5;-0,296621936;412,75;-86,44883759;-83,37825043;4,899755955
-1,5;-0,296621936;412,875;-86,45982392;-83,38374359;4,888770103
-1,5;-0,285637515;413;-86,46531708;-83,38923676;4,888770103
-1,5;-0,274651187;413;-86,47081024;-83,39472992;4,888770103
-1,5;-0,263664859;413,125;-86,47081024;-83,39472992;4,877784252
-1,5;-0,252678531;413,25;-86,47081024;-83,39472992;4,877784252
-1,5;-0,252678531;413,25;-86,45982392;-83,38923676;4,877784252
-1,5;-0,241692203;413,375;-86,45982392;-83,38374359;4,877784252
-1,5;-0,230705875;413,375;-86,45433075;-83,37825043;4,877784252
-1,375;-0,219721454;413,25;-86,44883759;-83,37275726;4,877784252
-1,5;-0,208735126;413,625;-86,44334442;-83,3672641;4,888770103
-1,5;-0,197748797;413,625;-86,44334442;-83,3672641;4,888770103
-1,5;-0,186762469;413,75;-86,44334442;-83,3672641;4,899755955
-1,5;-0,175776141;413,875;-86,44334442;-83,3672641;4,910742283
-1,5;-0,153805392;413,875;-86,44334442;-83,3672641;4,921728134
-1,5;-0,142819064;414;-86,44883759;-83,37275726;4,932713985
-1,5;-0,131832736;414;-86,45433075;-83,37275726;4,932713985
-1,5;-0,120846408;414,125;-86,45433075;-83,37825043;4,943700314
-1,5;-0,10986008;414,25;-86,45433075;-83,37825043;4,965672016
-1,375;-0,098873752;414,25;-86,45433075;-83,37275726;4,976658344
-1,5;-0,098873752;414,375;-86,44334442;-83,36177094;4,987644196
-1,375;-0,087889331;414,375;-86,43785126;-83,35627777;4,998630047
-1,375;-0,076903003;414,375;-86,43235809;-83,35078461;5,009615898
-1,5;-0,065916675;414,5;-86,43235809;-83,35078461;5,020602226
-1,375;-0,054930347;414,5;-86,43235809;-83,35078461;5,031588078
-1,5;-0,054930347;414,625;-86,43785126;-83,35627777;5,031588078
-1,5;-0,043944018;414,75;-86,44334442;-83,36177094;5,042573929
-1,5;-0,03295769;414,75;-86,45433075;-83,3672641;5,053560257
-1,375;-0,02197327;414,875;-86,45982392;-83,37275726;5,064546108
-1,5;-0,010986941;414,875;-86,45982392;-83,37275726;5,07553196
-1,5;-0,010986941;414,875;-86,45982392;-83,37825043;5,086518288
-1,5;0;415;-86,45982392;-83,37825043;5,097504139
-1,5;0;415;-86,45433075;-83,37275726;5,10848999
-1,5;0;415;-86,45433075;-83,3672641;5,119476318
-1,375;0;415,125;-86,44883759;-83,36177094;5,13046217
-1,5;0;415,125;-86,44334442;-83,36177094;5,141448021
-1,5;0;415,25;-86,44334442;-83,36177094;5,152434349
-1,5;0,010986;415,375;-86,44334442;-83,36177094;5,1634202
-1,5;0,010986;415,375;-86,44334442;-83,36177094;5,174406052
-1,5;0,021972001;415,375;-86,44883759;-83,36177094;5,174406052
-1,375;0,032958001;415,375;-86,45433075;-83,3672641;5,18539238
-1,5;0,043944001;415,5;-86,45982392;-83,3672641;5,196378231
-1,5;0,043944001;415,625;-86,45982392;-83,3672641;5,207364082
-1,5;0,054930001;415,625;-86,45982392;-83,3672641;5,207364082
-1,375;0,065916002;415,75;-86,45433075;-83,3672641;5,218349934
-1,375;0,065916002;415,875;-86,44883759;-83,36177094;5,229336262
-1,5;0,076902002;415,875;-86,44883759;-83,35627777;5,229336262
-1,5;0,076902002;416;-86,44334442;-83,35078461;5,240322113
-1,5;0,076902002;416;-86,44334442;-83,35078461;5,251307964
-1,5;0,076902002;416;-86,44883759;-83,35627777;5,262294292
-1,5;0,076902002;416,125;-86,45982392;-83,3672641;5,273280144
-1,5;0,087888002;416,125;-86,47081024;-83,37275726;5,273280144
-1,5;0,087888002;416,25;-86,48179657;-83,38374359;5,284265995
-1,375;0,087888002;416,375;-86,48179657;-83,38923676;5,284265995
-1,5;0,087888002;416,375;-86,48728974;-83,39472992;5,284265995
-1,5;0,087888002;416,5;-86,48728974;-83,39472992;5,284265995
-1,5;0,076902002;416,5;-86,48728974;-83,39472992;5,284265995
-1,5;0,076902002;416,5;-86,48179657;-83,38374359;5,284265995
-1,5;0,076902002;416,625;-86,47081024;-83,37275726;5,284265995
-1,5;0,076902002;416,625;-86,45982392;-83,36177094;5,284265995
-1,5;0,076902002;416,75;-86,45433075;-83,35627777;5,284265995
-1,5;0,076902002;416,875;-86,44883759;-83,35078461;5,284265995
-1,5;0,076902002;416,875;-86,44883759;-83,35078461;5,284265995
-1,5;0,087888002;417;-86,45433075;-83,35627777;5,284265995
-1,5;0,087888002;417;-86,45982392;-83,36177094;5,284265995
-1,5;0,098874003;417,125;-86,46531708;-83,3672641;5,284265995
-1,375;0,109860003;417,125;-86,47081024;-83,3672641;5,273280144
-1,5;0,120846003;417,125;-86,47081024;-83,3672641;5,273280144
-1,5;0,131832004;417,25;-86,47081024;-83,3672641;5,262294292
-1,5;0,131832004;417,375;-86,47081024;-83,3672641;5,251307964
-1,5;0,142818004;417,375;-86,47081024;-83,3672641;5,240322113
-1,5;0,164790004;417,5;-86,46531708;-83,3672641;5,229336262
-1,5;0,164790004;417,5;-86,45982392;-83,36177094;5,207364082
-1,5;0,175776005;417,5;-86,45982392;-83,35627777;5,196378231
-1,5;0,175776005;417,625;-86,45982392;-83,35627777;5,174406052
-1,5;0,186762005;417,625;-86,46531708;-83,36177094;5,152434349
-1,5;0,186762005;417,75;-86,47081024;-83,3672641;5,13046217
-1,5;0,197748005;417,875;-86,47630341;-83,37275726;5,10848999
-1,5;0,197748005;417,875;-86,47630341;-83,37275726;5,086518288
-1,5;0,197748005;418;-86,48179657;-83,37825043;5,064546108
-1,5;0,197748005;418;-86,48728974;-83,38374359;5,042573929
-1,5;0,197748005;418,125;-86,4927829;-83,38923676;5,020602226
-1,5;0,208734006;418,125;-86,49827606;-83,38923676;5,009615898
-1,5;0,208734006;418,125;-86,49827606;-83,39472992;4,987644196
-1,375;0,208734006;418,25;-86,50376923;-83,39472992;4,976658344
-1,5;0,208734006;418,375;-86,50376923;-83,40022308;4,954686165
-1,5;0,219720006;418,375;-86,50926239;-83,40022308;4,943700314
-1,5;0,219720006;418,375;-86,50926239;-83,40571625;4,932713985
-1,5;0,230706006;418,375;-86,51475556;-83,40571625;4,921728134
-1,5;0,230706006;418,5;-86,51475556;-83,40571625;4,910742283
-1,375;0,241692007;418,625;-86,51475556;-83,40571625;4,888770103
-1,375;0,252678007;418,625;-86,51475556;-83,40571625;4,888770103
-1,5;0,263664007;418,75;-86,51475556;-83,40022308;4,866797924
-1,5;0,274650007;418,75;-86,50926239;-83,40022308;4,855812073
-1,5;0,285636008;418,75;-86,50926239;-83,40022308;4,855812073
-1,5;0,296622008;418,875;-86,50926239;-83,40022308;4,844826221
-1,5;0,296622008;418,875;-86,50926239;-83,40022308;4,822854042
-1,5;0,307608008;419;-86,51475556;-83,40022308;4,811868191
-1,5;0,318594009;419,125;-86,52024872;-83,40571625;4,811868191
-1,5;0,318594009;419,125;-86,52574188;-83,41120941;4,800882339
-1,5;0,318594009;419,25;-86,53123505;-83,41670258;4,789896011
-1,5;0,318594009;419,25;-86,53672821;-83,42219574;4,77891016
-1,375;0,318594009;419,25;-86,54222138;-83,42768891;4,77891016
-1,375;0,318594009;419,25;-86,54222138;-83,42768891;4,767924309
-1,5;0,318594009;419,25;-86,54222138;-83,43318207;4,756937981
-1,5;0,318594009;419,375;-86,54222138;-83,43318207;4,745952129
-1,375;0,318594009;419,5;-86,54222138;-83,42768891;4,745952129
-1,5;0,318594009;419,5;-86,53672821;-83,42219574;4,734966278
-1,5;0,318594009;419,5;-86,53123505;-83,41670258;4,72397995
-1,5;0,318594009;419,625;-86,53123505;-83,41670258;4,72397995
-1,5;0,329580009;419,625;-86,53672821;-83,41670258;4,712994099
-1,5;0,329580009;419,75;-86,54222138;-83,42219574;4,702008247
-1,375;0,329580009;419,75;-86,54770691;-83,43318207;4,691021919
-1,5;0,329580009;419,75;-86,5641864;-83,4441684;4,691021919
-1,5;0,329580009;419,875;-86,56967957;-83,45515473;4,680036068
-1,5;0,329580009;419,875;-86,57517273;-83,45515473;4,680036068
-1,375;0,329580009;420;-86,57517273;-83,45515473;4,669050217
-1,5;0,318594009;420,125;-86,56967957;-83,45515473;4,669050217
-1,5;0,318594009;420,125;-86,56967957;-83,44966156;4,658063889
-1,5;0,307608008;420,125;-86,56967957;-83,44966156;4,658063889
-1,5;0,307608008;420,125;-86,56967957;-83,44966156;4,658063889
-1,375;0,296622008;420,25;-86,56967957;-83,44966156;4,658063889
-1,375;0,285636008;420,25;-86,57517273;-83,45515473;4,647078037
-1,5;0,274650007;420,25;-86,5806659;-83,46064789;4,647078037
-1,5;0,263664007;420,375;-86,59165222;-83,47163422;4,647078037
-1,5;0,263664007;420,5;-86,59714539;-83,47712738;4,636092186
-1,375;0,263664007;420,5;-86,60813172;-83,48261292;4,636092186
-1,5;0,252678007;420,5;-86,61362488;-83,48810608;4,636092186
-1,5;0,252678007;420,5;-86,61362488;-83,48810608;4,636092186
-1,5;0,252678007;420,625;-86,61362488;-83,48810608;4,625106335
-1,5;0,252678007;420,75;-86,61362488;-83,48810608;4,625106335
-1,5;0,241692007;420,75;-86,60263855;-83,47712738;4,614120007
-1,375;0,241692007;420,75;-86,60263855;-83,47712738;4,614120007
-1,5;0,241692007;420,875;-86,59714539;-83,47163422;4,614120007
-1,5;0,241692007;420,875;-86,59714539;-83,47163422;4,603134155
-1,375;0,241692007;420,875;-86,59714539;-83,46614105;4,603134155
-1,5;0,241692007;420,875;-86,59714539;-83,47163422;4,603134155
-1,5;0,241692007;421;-86,60813172;-83,48261292;4,592148304
-1,5;0,241692007;421;-86,61911804;-83,49359924;4,592148304
-1,5;0,241692007;421;-86,62461121;-83,49359924;4,581161976
-1,5;0,241692007;421,125;-86,62461121;-83,49909241;4,581161976
-1,5;0,252678007;421,25;-86,62461121;-83,49909241;4,581161976
-1,5;0,252678007;421,25;-86,61911804;-83,49359924;4,581161976
-1,5;0,252678007;421,25;-86,61911804;-83,48810608;4,581161976
-1,5;0,252678007;421,25;-86,61362488;-83,48261292;4,581161976
-1,5;0,252678007;421,375;-86,61362488;-83,48261292;4,570176125
-1,375;0,241692007;421,5;-86,61911804;-83,48810608;4,570176125
-1,375;0,230706006;421,5;-86,62461121;-83,49359924;4,570176125
-1,5;0,219720006;421,5;-86,62461121;-83,49359924;4,570176125
-1,5;0,208734006;421,625;-86,62461121;-83,49359924;4,570176125
-1,5;0,197748005;421,625;-86,62461121;-83,49359924;4,570176125
-1,5;0,175776005;421,75;-86,62461121;-83,49359924;4,570176125
-1,5;0,164790004;421,875;-86,62461121;-83,49359924;4,570176125
-1,5;0,142818004;421,875;-86,62461121;-83,49359924;4,570176125
-1,5;0,131832004;421,875;-86,62461121;-83,49359924;4,559190273
-1,5;0,109860003;421,875;-86,62461121;-83,48810608;4,559190273
-1,5;0,098874003;422;-86,61911804;-83,48261292;4,559190273
-1,5;0,087888002;422,25;-86,61362488;-83,48261292;4,559190273
-1,5;0,065916002;422,25;-86,61362488;-83,47712738;4,548203945
-1,5;0,054930001;422,25;-86,61362488;-83,47712738;4,548203945
-1,5;0,043944001;422,375;-86,61911804;-83,48261292;4,537218094
-1,5;0,032958001;422,375;-86,63559754;-83,49359924;4,537218094
-1,5;0,021972001;422,5;-86,64658386;-83,50458557;4,526232243
-1,5;0;422,5;-86,65207703;-83,5155719;4,526232243
-1,5;0;422,5;-86,65757019;-83,52106506;4,515245914
-1,5;-0,010986941;422,625;-86,65757019;-83,52106506;4,515245914
-1,5;-0,02197327;422,625;-86,65207703;-83,51007874;4,504260063
-1,5;-0,043944018;422,75;-86,6410907;-83,50458557;4,504260063
-1,5;-0,043944018;422,75;-86,6410907;-83,49909241;4,504260063
-1,5;-0,054930347;422,75;-86,6410907;-83,49909241;4,493274212
-1,5;-0,065916675;422,875;-86,6410907;-83,49909241;4,493274212
-1,375;-0,065916675;422,875;-86,6410907;-83,49909241;4,482288361
